;2013;2014;2015;2016;2017;2018
user25306;;2.1739130434782608;0.8130081300813009;0.0;1.0101010101010102;1.7857142857142856
user25307;6.25;2.702702702702702;0.0;0.0;0.0;0.0
user25308;0.0;0.0;0.0;0.0;0.0;1.0869565217391304
user25309;0.08688097306689835;0.0;0.0;0.0;0.0;0.0
user25310;0.0;0.0;0.0;0.0;1.851851851851852;0.0
user25311;0.0;0.2325581395348837;0.0;0.0;0.0;3.7037037037037033
user25312;;0.0;0.0;0.36496350364963503;0.2702702702702703;0.0
user25313;0.4;0.0;0.0;0.0;0.0;0.0
user25314;;0.0;1.7857142857142856;3.0303030303030303;0.0;0.0
user25315;0.0;0.0;3.4782608695652173;0.0;0.0;
user25316;;0.0;6.25;0.0;0.0;0.0
user25317;;0.8130081300813009;0.08795074758135445;0.24875621890547264;0.0;0.0
user25318;;0.0;0.0;0.33333333333333337;0.0;0.0
user25319;0.0;0.0;;;;
user25320;0.2309468822170901;0.0;0.0;0.0;0.0;0.0
user25321;;0.0;0.6622516556291391;0.0;0.4830917874396135;0.0
user25322;0.0;0.19193857965451053;0.0;0.0;;
user25323;;1.2285012285012284;1.818181818181818;1.3280212483399734;6.779661016949151;0.0
user25324;;0.0;0.0;1.851851851851852;0.0;0.0
user25325;;4.316546762589929;6.349206349206349;0.0;0.9615384615384616;1.9005847953216373
user25326;0.0;0.0;0.0;2.380952380952381;0.0;0.0
user25327;0.0;0.0;1.0101010101010102;1.2987012987012987;0.0;0.0
user25328;;;0.0;0.8;0.3177966101694916;0.8658008658008658
user25329;0.0;0.0;0.0;0.0;0.0;0.0
user25330;0.32310177705977383;0.8021390374331552;0.7299270072992701;0.0;0.0;0.0
user25331;;0.0;0.0;0.0;0.4878048780487805;0.14184397163120568
user25332;0.0;18.75;6.25;10.0;;
user25333;;;0.0;0.05238344683080147;0.0;0.0
user25334;;;0.0;0.0;0.15384615384615385;0.0
user25335;0.0;0.0;0.0;0.0;0.0;0.7633587786259541
user25336;0.0;0.0;0.4149377593360996;0.0;0.0;0.5586592178770949
user25337;;0.0;0.0;1.351351351351351;1.1406844106463878;3.5856573705179287
user25338;;0.0;0.0;1.3605442176870748;0.6600660066006601;0.2976190476190476
user25339;;;4.0;0.0;0.0;0.0
user25340;;0.0;2.1739130434782608;0.0;0.0;
user25341;0.0;3.125;1.45985401459854;0.0;1.282051282051282;5.405405405405406
user25342;0.0;0.0;1.1428571428571428;0.0;0.0;2.631578947368421
user25343;;0.0;0.0;0.0;1.9108280254777068;3.0
user25344;0.0;0.0;0.0;0.0;0.0;0.0
user25345;;0.0;0.0;0.0;0.5698005698005698;0.7194244604316548
user25346;;0.0;0.0;0.0;0.05530973451327434;0.0
user25347;0.0;0.2617801047120419;0.0;0.0;0.0;
user25348;;0.0;0.0;0.0;0.0;0.16129032258064516
user25349;;;0.0;4.761904761904762;44.73684210526316;0.0
user25350;;0.0;3.8610038610038613;2.508960573476702;2.985074626865672;14.285714285714285
user25351;;0.0;0.0;0.7194244604316548;0.0;0.0
user25352;;3.333333333333333;0.0;0.0;0.0;0.0
user25353;;0.0;0.15408320493066258;0.0;0.0;0.0
user25354;;0.1773049645390071;;;;
user25355;0.0;0.0;0.0;0.4608294930875576;;0.0
user25356;;0.0;0.0;0.0;0.1597444089456869;0.0
user25357;;3.1982942430703627;7.894736842105262;3.0075187969924815;10.958904109589039;11.111111111111109
user25358;;0.0;0.0;0.0;0.0;0.08012820512820512
user25359;;0.0;0.0;0.0;0.2202643171806168;0.0
user25360;;0.0;0.0;0.0;0.0;0.033211557622052475
user25361;;0.0;0.0;0.0;0.09765625;0.0
user25362;;0.0;0.0;0.0;1.2048192771084338;1.4351851851851851
user25363;;0.4444444444444444;0.0;0.0;0.0;0.0
user25364;;0.0;0.14992503748125938;0.5340453938584779;0.0;0.0
user25365;;0.0;0.0;0.0;0.18484288354898334;0.4926108374384237
user25366;;0.0;0.0;0.3831417624521072;0.0;0.0
user25367;;;10.0;;0.2949852507374631;0.0
user25368;;0.0468384074941452;0.0;0.2004008016032064;0.3047665488236011;0.17647058823529413
user25369;0.0;0.17421602787456447;0.0;0.0;0.0;0.21186440677966098
user25370;;0.0;0.0;0.0;0.12414649286157665;0.1223615784643622
user25371;;0.6369426751592357;0.0;;;
user25372;;0.0;0.0;0.0;0.38167938931297707;0.12121212121212123
user25373;;0.0;3.0303030303030303;0.6097560975609756;0.0;4.291845493562231
user25374;;0.0;0.0;0.2331002331002331;0.3849114703618168;0.3494060097833683
user25375;;0.5025125628140703;0.8130081300813009;0.0;;
user25376;0.0;0.26595744680851063;0.0;;;
user25377;;0.0;0.8368200836820083;0.3115264797507788;0.26595744680851063;0.0
user25378;;0.0;0.0;0.07757951900698215;0.0;0.0
user25379;0.0;0.0;5.7142857142857135;1.9867549668874172;7.4626865671641776;2.380952380952381
user25380;;0.0;0.0;8.695652173913043;0.0;0.0
user25381;2.127659574468085;0.0;0.0;0.0;0.0;
user25382;;0.0;0.3236245954692557;0.2267573696145125;0.6756756756756757;0.0
user25383;0.0;0.0;0.4672897196261682;0.0;0.5813953488372093;0.0
user25384;;0.0;;0.0;0.0;0.3367003367003367
user25385;;0.6756756756756757;0.0;0.0;0.0;0.0
user25386;0.0;0.0;0.0;0.0;0.0;2.3529411764705883
user25387;;0.0;0.21097046413502107;0.0;0.0;0.0
user25388;;0.0;0.4854368932038834;0.0;0.0;0.0
user25389;0.0;0.0;0.0;1.3888888888888888;0.0;0.0
user25390;;;0.0;0.0;0.07757951900698215;0.0
user25391;;0.0;0.0;0.18181818181818185;0.0;0.0
user25392;;1.6949152542372878;0.0;0.0;0.0;0.7246376811594203
user25393;;0.057471264367816084;0.0;0.0;0.0;
user25394;;0.0;0.0;0.0;0.0;0.1855287569573284
user25395;0.11350737797956867;0.0;0.0;0.0;0.0;0.0
user25396;0.0;0.0;0.0;1.4705882352941175;0.0;0.0
user25397;;0.0;0.0;0.0;0.0;0.19193857965451053
user25398;;0.0;0.0;0.0;0.12658227848101267;0.08071025020177562
user25399;;0.0;0.0;;0.0;0.0
user25400;;0.0;0.0;0.5763688760806917;0.0;0.7692307692307693
user25401;;4.3478260869565215;6.349206349206349;5.263157894736842;0.0;0.0
user25402;0.1466275659824047;0.0;0.0;;;
user25403;;0.0;0.15723270440251574;0.7042253521126761;0.7462686567164178;0.8695652173913043
user25404;0.0;0.4784688995215311;0.0;0.4694835680751174;0.6211180124223602;1.9230769230769231
user25405;0.09532888465204956;0.0;0.0;0.0;0.0;0.0
user25406;0.2205071664829107;0.22271714922049;0.0;0.0;0.0;0.0
user25407;;0.6896551724137931;0.9433962264150944;0.0;0.0;0.0
user25408;;2.1739130434782608;0.53475935828877;0.0;0.0;2.2222222222222223
user25409;0.0;0.0;2.564102564102564;0.0;0.0;0.0
user25410;2.702702702702702;0.0;4.761904761904762;0.0;0.0;11.111111111111109
user25411;0.0;0.0;0.0;0.0;0.0;22.222222222222218
user25412;;0.30395136778115506;0.7692307692307693;0.0;0.0;0.0
user25413;0.0;0.2631578947368421;0.0;0.09940357852882704;0.0;0.0
user25414;;0.0;0.0;0.0;0.11587485515643105;0.0
user25415;;6.285714285714287;8.333333333333332;0.0;;
user25416;0.5780346820809248;0.0;0.0;0.0;0.0;0.0
user25417;;0.0;0.2190580503833516;0.09523809523809523;0.392156862745098;0.6130268199233717
user25418;0.0;0.0;0.6493506493506493;0.0;0.0;0.0
user25419;;0.0;0.0;0.0;0.5813953488372093;0.0
user25420;;0.0;0.12345679012345677;0.0;;
user25421;;;0.0;0.1402524544179523;0.04782400765184123;0.37831021437578816
user25422;0.3257328990228013;0.0;0.0;;0.0;
user25423;0.0;16.666666666666664;0.0;0.0;0.0;0.0
user25424;;0.0;0.10482180293501048;0.0;0.0;
user25425;;0.0;0.0;0.0;0.3558718861209964;0.0
user25426;;0.0;0.7407407407407408;0.0;0.0;1.6260162601626018
user25427;;0.0;0.0;2.666666666666667;0.0;0.0
user25428;;;0.0;0.0;0.0;0.03880481179666279
user25429;;0.052854122621564484;0.0;;;
user25430;0.0;1.5267175572519085;0.0;0.0;0.0;0.0
user25431;;0.0;0.0;0.15337423312883436;0.1508295625942685;
user25432;;0.16393442622950818;0.4651162790697674;0.0;0.0;0.0
user25433;1.2195121951219512;0.0;0.0;;;
user25434;0.0;0.0;0.5291005291005291;0.0;0.0;0.0
user25435;;0.0;0.0;0.0;0.0;0.3021148036253776
user25436;;0.0;0.0;0.0;0.32679738562091504;0.17953321364452424
user25437;0.09216589861751152;0.8403361344537815;0.0;;;
user25438;0.0;0.0;0.0;0.0;1.5267175572519085;0.21186440677966098
user25439;0.0;0.353356890459364;0.0;0.0;0.0;0.0
user25440;;0.2890173410404624;0.0;0.0;0.0;25.0
user25441;0.10504201680672268;0.0;;;;
user25442;;0.0;0.0;0.0;0.2617801047120419;0.0
user25443;;;0.6060606060606061;0.0;;
user25444;;0.0;0.0;0.0;0.78125;0.0
user25445;0.0;0.0;0.0;0.0;1.5873015873015872;0.0
user25446;;0.0;1.773049645390071;2.5423728813559325;2.083333333333333;0.0
user25447;0.0;0.0;0.3745318352059925;0.0;;
user25448;0.0;0.0;0.0;0.21834061135371174;0.0;0.0
user25449;;;0.0;0.0;0.7092198581560284;1.4925373134328357
user25450;;0.0;0.0;0.1724137931034483;0.0;0.0
user25451;;0.22371364653243847;0.0;0.2570694087403599;0.0;0.0
user25452;;0.0;0.0;0.2506265664160401;0.0;0.2857142857142857
user25453;;0.0;0.0;0.0;4.3478260869565215;0.0
user25454;;0.0;0.33333333333333337;0.0;0.0;0.2053388090349076
user25455;;;0.6134969325153374;0.0;0.0;0.0
user25456;;0.3355704697986577;0.0;0.5405405405405406;0.0;0.0
user25457;;0.0;0.0;0.0;0.6711409395973155;0.0
user25458;;;2.2099447513812147;0.5328596802841918;0.5617977528089888;3.4482758620689653
user25459;0.0;0.273972602739726;0.0;0.0;0.0;0.0
user25460;;0.0;0.2180549498473615;;;
user25461;;0.0;0.0;0.0;0.0;1.162790697674419
user25462;;0.0;0.0;0.0;0.2136752136752137;0.0
user25463;;0.0;0.4366812227074235;0.0;0.0;0.0
user25464;;2.380952380952381;0.0;0.18115942028985507;0.17857142857142858;0.3205128205128205
user25465;;0.0;0.0;0.0;0.24875621890547264;0.0
user25466;;0.0;0.0;0.0;1.2987012987012987;0.0
user25467;;0.0;0.0;0.0;0.16233766233766234;0.0
user25468;0.0;0.0;0.4454342984409799;0.0;0.0;0.0
user25469;;0.0;3.947368421052632;1.6949152542372878;0.8403361344537815;2.631578947368421
user25470;0.23551577955723035;0.0;0.0;0.0;0.0;0.0
user25471;;0.0;0.08521516829995739;0.0;;
user25472;;0.0;0.7874015748031495;0.0;0.0;0.0
user25473;;0.0;0.0;0.0;0.0;0.06963788300835655
user25474;;0.0;0.11160714285714284;0.16501650165016502;0.0;0.0
user25475;0.0;0.29985007496251875;0.0;;;
user25476;;0.2331002331002331;0.16420361247947454;0.0;0.0;
user25477;0.0;0.0;100.0;0.0;0.0;0.0
user25478;0.0;0.0;0.0;3.636363636363636;5.263157894736842;0.0
user25479;;0.0;0.1226993865030675;0.0;0.0;0.0
user25480;;0.0;0.0;0.0;0.0;0.56657223796034
user25481;;0.0;1.6949152542372878;0.0;0.0;
user25482;;0.3125;0.19607843137254904;0.5208333333333333;;
user25483;;0.0;0.0;1.162790697674419;0.0;0.4395604395604396
user25484;;0.08278145695364239;0.0;0.0;0.0;0.0
user25485;;0.0;0.21715526601520088;0.0;0.4411764705882353;1.0351966873706004
user25486;;0.0;0.0;0.0;0.5076142131979695;0.41152263374485604
user25487;0.4166666666666667;0.0;0.0;0.0;0.0;0.0
user25488;;0.6849315068493149;0.0;0.08291873963515754;0.1375515818431912;0.0
user25489;;0.4016064257028112;;;;
user25490;;2.769230769230769;2.9962546816479403;0.7462686567164178;1.5625;0.0
user25491;0.0;0.0;1.0869565217391304;0.0;0.0;0.0
user25492;;0.0;0.0;0.2949852507374631;0.0;0.3211303789338471
user25493;0.0;0.13404825737265416;2.5316455696202533;0.0;0.0;1.0869565217391304
user25494;;0.0;0.56657223796034;;;
user25495;0.0;0.0;0.0;0.5882352941176471;0.0;0.4651162790697674
user25496;;0.0;0.0;0.4499437570303713;0.0;0.0
user25497;;0.0;0.0;0.0;0.12642225031605564;0.0
user25498;;0.0;0.0;0.0;0.2380952380952381;0.19029495718363465
user25499;;0.0;0.0;0.10604453870625664;0.13605442176870747;0.10857763300760044
user25500;0.0;0.0;0.4201680672268908;0.6944444444444444;0.0;0.4048582995951417
user25501;;0.0;0.0;0.0;0.09930486593843098;0.20891364902506965
user25502;;0.0;0.0;0.1620745542949757;0.0;0.641025641025641
user25503;;2.4;2.702702702702702;0.0;0.0;0.0
user25504;0.0;0.0;0.0;3.7037037037037033;0.0;0.0
user25505;;0.0;0.0;0.0;0.0;0.6666666666666667
user25506;;0.0;0.0;0.0;0.15384615384615385;0.0
user25507;;0.0;0.0;0.5714285714285714;0.0;1.818181818181818
user25508;2.0202020202020203;0.9708737864077668;0.0;0.0;3.4482758620689653;6.25
user25509;;50.0;0.0;0.0;;
user25510;;0.0;0.23696682464454974;0.0;0.0;0.0
user25511;;0.0;0.6711409395973155;0.2590673575129534;0.0;0.0
user25512;0.06353240152477764;0.0;0.0;0.0;0.0;0.0
user25513;;0.0;0.0;0.0;0.0;0.1069137562366358
user25514;;0.0;0.0;1.162790697674419;0.8506616257088847;0.2575107296137339
user25515;;0.0;0.0;0.0;0.0;0.07331378299120235
user25516;;0.0;0.38809831824062097;0.0;0.0;0.4672897196261682
user25517;0.0;0.0;0.0;0.3424657534246575;0.0;0.0
user25518;;0.0;0.0;0.3225806451612903;0.06455777921239507;0.5181347150259068
user25519;;0.0;0.0;4.0;0.0;0.0
user25520;0.0;0.0;0.4608294930875576;0.0;0.0;0.0
user25521;0.0;0.0;0.0;0.0;0.0;0.0
user25522;0.0;1.1235955056179776;0.0;0.0;0.0;2.5
user25523;;0.0;0.0;0.0;1.6949152542372878;0.0
user25524;;0.4201680672268908;0.0;0.0;0.1620745542949757;0.2775208140610545
user25525;;6.862745098039216;7.216494845360824;4.178272980501393;6.07187112763321;6.811145510835912
user25526;;0.0;0.0;0.0;0.0;0.646551724137931
user25527;;0.0;0.0;0.0;0.0;0.07267441860465118
user25528;0.15772870662460567;0.0;0.0;0.0;0.0;0.0
user25529;;0.0;0.0;0.13157894736842105;0.0;
user25530;;0.0;0.0;4.3478260869565215;1.7892644135188869;1.7421602787456445
user25531;;0.0;0.0;0.0;0.11299435028248588;0.37735849056603776
user25532;;0.0;0.0;0.3861003861003861;0.0;0.0
user25533;;0.0;0.0;0.0;0.45662100456620996;1.4904187366926898
user25534;0.2782931354359925;0.0;;;;
user25535;;0.0;0.0;0.0;0.3134796238244514;0.20325203252032525
user25536;;0.0;0.41841004184100417;0.0;0.2259036144578313;0.0
user25537;;0.09871668311944716;0.0;1.0101010101010102;0.0;
user25538;;0.0;0.0;0.4123711340206186;0.0;0.0
user25539;;0.0657030223390276;0.0;0.0;0.0;0.0
user25540;0.0;0.28653295128939826;0.4950495049504951;0.0;0.0;0.0
user25541;;0.8333333333333334;0.0;0.0;0.0;1.8604651162790695
user25542;;0.5524861878453038;0.0;0.0;;
user25543;0.0;1.8867924528301887;0.0;0.0;0.0;0.0
user25544;;0.0;0.0;0.4195804195804196;0.4940014114326041;0.3278688524590164
user25545;;0.0;0.0;2.752293577981652;1.144492131616595;3.1446540880503147
user25546;0.0;0.0;0.0;0.53475935828877;0.9615384615384616;0.0
user25547;0.0;0.4962779156327544;0.0;0.0;0.3012048192771085;1.6260162601626018
user25548;;0.0;0.0;0.0;0.2475247524752475;0.0
user25549;0.0;0.0;1.171875;1.9867549668874172;2.7777777777777777;1.1764705882352942
user25550;;0.0;0.0;0.0;0.14534883720930233;0.0
user25551;;0.3424657534246575;1.675977653631285;0.7604562737642585;0.0;0.0
user25552;;0.0;1.5151515151515151;0.0;0.0;1.5625
user25553;;16.666666666666664;0.0;;;
user25554;0.18578727357176034;0.6825938566552902;0.0;0.0;0.0;0.0
user25555;0.0;0.18315018315018314;0.0;0.0;0.0;
user25556;0.7874015748031495;0.0;0.8547008547008548;0.0;0.0;0.0
user25557;;0.6896551724137931;0.0;0.0;0.0;0.0
user25558;;0.17857142857142858;0.0;0.07178750897343862;0.0;0.08726003490401396
user25559;;0.08718395815170009;0.11135857461024498;0.0;;
user25560;25.0;41.66666666666667;25.396825396825395;26.0;50.0;17.037037037037038
user25561;4.56140350877193;3.5175879396984926;3.1746031746031744;1.4705882352941175;0.7407407407407408;0.0
user25562;0.0;0.0;0.2232142857142857;0.851063829787234;0.0;0.0
user25563;0.0;0.0;0.0;0.0;0.0;0.3552397868561279
user25564;0.3048780487804878;0.0;0.7936507936507936;2.1978021978021984;1.8867924528301887;0.0
user25565;;0.0;0.0;0.0;0.0;0.2915451895043732
user25566;;0.0;0.5455962587685114;0.18083182640144665;0.3626174386022746;0.3649102320829076
user25567;0.0;0.0;2.564102564102564;;;
user25568;0.0;0.99009900990099;0.0;0.0;0.0;0.0
user25569;;0.0684931506849315;0.0;0.0;0.0;0.0
user25570;0.0;0.0;0.0;0.0;1.3698630136986298;8.450704225352112
user25571;;0.0;0.0;0.0;0.0;4.938271604938271
user25572;0.2702702702702703;0.3164556962025317;0.9090909090909092;3.7037037037037033;0.0;
user25573;;0.0;0.0;0.0;0.0;1.0460251046025104
user25574;;0.0;0.0;0.22172949002217296;0.0;0.4264392324093816
user25575;;0.0;0.0;0.5633802816901409;0.35714285714285715;0.0
user25576;0.0;0.0;15.0;3.7037037037037033;11.428571428571427;0.0
user25577;1.2422360248447204;0.0;0.0;;;
user25578;0.12594458438287154;0.0;0.0;0.0;;
user25579;0.0;0.1510574018126888;0.0;;;
user25580;;0.0;0.0;0.0;0.0;0.07454342154304883
user25581;0.0;5.405405405405406;0.0;0.0;0.9345794392523364;0.0
user25582;;0.0;0.0;0.3521126760563381;0.0;0.0
user25583;;0.0;0.0;0.0;0.0;3.2258064516129035
user25584;1.7241379310344829;0.0;0.0;0.0;;
user25585;;0.0;0.0;0.16038492381716118;0.4419889502762431;1.0416666666666663
user25586;0.0;0.0;20.0;18.181818181818183;;
user25587;0.0;0.1072961373390558;0.0;0.0;0.0;
user25588;0.0;0.4885993485342019;0.0;;0.0;28.57142857142857
user25589;0.06523157208088715;2.0;;;;
user25590;2.898550724637681;0.0;2.272727272727273;2.1739130434782608;2.9411764705882346;2.7777777777777777
user25591;;0.0;0.625;0.0;0.10405827263267432;0.0
user25592;0.0;3.6563071297989036;3.757828810020877;0.9090909090909092;0.0;0.0
user25593;0.5813953488372093;0.0;0.0;0.0;0.0;
user25594;;0.9803921568627452;1.4925373134328357;5.054151624548736;2.083333333333333;2.083333333333333
user25595;0.0;0.0;0.0;0.5050505050505051;0.0;0.0
user25596;0.0;0.0;0.0;0.0;0.0;0.37735849056603776
user25597;3.1746031746031744;0.0;0.0;0.0;0.0;0.0
user25598;2.752293577981652;1.8912529550827424;0.5970149253731344;0.0;;0.0
user25599;;0.0;0.0;0.0;0.0;0.4662004662004662
user25600;;0.0;0.07246376811594203;0.0;0.0;0.0
user25601;;0.0;0.0;0.6802721088435374;0.0;0.0
user25602;;0.0;0.0;0.0;0.05934718100890207;0.07633587786259542
user25603;;0.0;0.1199040767386091;0.0;0.0;0.0
user25604;;0.0;0.0;0.0;0.7978723404255319;1.0101010101010102
user25605;0.2583979328165375;0.0;0.0;0.0;0.0;0.0
user25606;0.8064516129032258;0.0;0.0;0.0;0.0;0.0
user25607;0.0;0.0;9.090909090909092;10.0;18.75;40.0
user25608;0.0;0.0;1.5384615384615383;1.0416666666666663;0.0;0.0
user25609;0.1076426264800861;0.0;0.0;0.0;0.0;
user25610;0.0;0.0;0.0;0.0;3.571428571428571;0.0
user25611;;0.0;1.3888888888888888;0.0;0.0;0.06127450980392156
user25612;;0.4608294930875576;0.0;0.0;0.0;0.30959752321981426
user25613;;0.13221683561040104;0.0;;;0.0
user25614;;0.0;0.0;0.0;0.07092198581560284;0.0
user25615;0.0;0.0;0.0;0.0;0.0;0.4424778761061947
user25616;;0.0;0.0;0.3424657534246575;0.0;0.0
user25617;0.0;0.0;0.0;16.666666666666664;0.0;0.0
user25618;;0.0;0.0;0.4618937644341801;0.0;1.2658227848101269
user25619;;0.0;0.0;0.0;0.0;2.7777777777777777
user25620;;0.0;0.0;0.0;0.35778175313059035;1.3824884792626728
user25621;0.0;0.0;0.5291005291005291;0.6451612903225806;1.4285714285714286;0.0
user25622;;0.0;0.29411764705882354;0.15698587127158556;0.3422982885085574;0.35617367706919945
user25623;;0.0;0.0;0.15151515151515152;0.5235602094240838;0.0
user25624;;0.0;0.1610305958132045;0.0;0.0;0.0
user25625;0.0;1.25;0.0;0.0;0.0;0.0
user25626;;0.2770083102493075;0.372093023255814;0.22371364653243847;0.0;0.0
user25627;;0.3367003367003367;0.0;0.0;0.0;
user25628;0.0;0.0;0.0;2.8571428571428568;3.125;0.0
user25629;;0.7462686567164178;0.0;;;
user25630;;17.647058823529417;17.647058823529417;21.66666666666667;13.357400722021664;13.395638629283487
user25631;;0.0;0.0;0.6654567453115547;0.4914004914004914;2.27765726681128
user25632;0.0;0.0;0.0;0.0;1.4705882352941175;0.0
user25633;;0.0;0.0;0.0;0.7633587786259541;
user25634;;0.09541984732824428;;;;
user25635;0.0;0.0;1.0989010989010992;0.0;0.0;
user25636;;;0.0;0.0;0.0;0.23752969121140144
user25637;;0.0831255195344971;0.0;0.33467202141900937;0.12919896640826875;0.2801120448179272
user25638;;0.0;0.16583747927031509;0.1413427561837456;0.07165034631000718;0.2898550724637681
user25639;;0.09852216748768472;0.0;0.0;0.0;0.0
user25640;;0.0;3.333333333333333;0.27726432532347506;0.8771929824561403;0.6557377049180327
user25641;0.17699115044247787;0.0;0.0;0.0;0.0;0.0
user25642;;0.14792899408284024;0.0;0.0;0.12679628064243448;0.11862396204033215
user25643;0.0;3.125;0.0;0.0;0.0;0.0
user25644;;0.0;0.0;0.0;0.4320691310609697;0.5279831045406547
user25645;;0.0;0.0;0.0589622641509434;0.0;0.08779631255487269
user25646;0.0;0.045207956600361664;0.0;;;
user25647;0.0;0.5952380952380952;0.0;0.0;0.0;0.0
user25648;;0.0;1.0869565217391304;0.6976744186046512;0.22172949002217296;0.3205128205128205
user25649;;0.0;0.0;0.17167381974248927;0.2546689303904924;0.0
user25650;;;0.0;0.0;0.2857142857142857;0.0
user25651;0.5681818181818182;0.0;2.380952380952381;1.5151515151515151;0.0;0.0
user25652;;0.0;0.2572898799313894;0.0;;
user25653;0.3766478342749529;0.0;1.818181818181818;0.0;;0.0
user25654;0.0;0.0;8.823529411764708;9.523809523809524;0.0;
user25655;0.0;0.2724795640326975;0.2976190476190476;0.0;0.0;0.0
user25656;;0.29411764705882354;0.0;0.0;0.0;0.0
user25657;;0.0;0.0;0.2579535683576956;0.0;0.0
user25658;0.0;0.136986301369863;;;;
user25659;0.5509641873278237;0.4149377593360996;2.9126213592233015;0.0;0.0;0.0
user25660;;0.12690355329949238;0.0;0.0;;0.0
user25661;;2.083333333333333;0.5524861878453038;0.21739130434782608;0.6622516556291391;2.6785714285714284
user25662;;0.0;0.0;0.0;0.0;0.041597337770382686
user25663;;0.0;0.0;0.0;0.0;0.7246376811594203
user25664;0.0;0.0;0.0;9.090909090909092;0.0;0.0
user25665;;0.26666666666666666;0.0;0.4173622704507513;0.36014405762304924;0.5313092979127134
user25666;;0.0;0.0;0.0;0.28653295128939826;1.4184397163120568
user25667;;28.57142857142857;0.0;;;
user25668;0.0;0.0;0.17761989342806395;0.24875621890547264;1.0416666666666663;0.5617977528089888
user25669;0.0;0.0;0.0;0.0;0.30959752321981426;0.4444444444444444
user25670;0.0;0.0;1.0752688172043012;0.0;0.0;0.0
user25671;0.05980861244019139;0.1890359168241966;0.0;0.0;;
user25672;;0.0;0.0;0.0979431929480901;0.0;0.18832391713747645
user25673;0.0;0.0;0.0;0.4405286343612335;0.0;0.0
user25674;;;0.0;0.0;0.0;12.5
user25675;;3.278688524590164;7.092198581560284;4.545454545454546;25.0;
user25676;;0.0;0.0;0.16666666666666669;0.0;0.0
user25677;;0.0;0.0;0.0;0.1457725947521866;0.0
user25678;;0.0;;0.0;0.0;1.1363636363636365
user25679;;0.0;0.0;0.5181347150259068;0.4464285714285714;
user25680;;0.0;0.129366106080207;1.2158054711246202;0.0;0.0
user25681;;0.0;0.4545454545454545;0.13513513513513514;0.4665629860031105;0.30959752321981426
user25682;0.0;0.4975124378109453;0.0;0.0;0.0;0.0
user25683;;0.9615384615384616;0.0;0.0;0.0;0.0
user25684;0.7782101167315175;0.0;0.0;0.0;0.0;0.0
user25685;;0.0670690811535882;;;;
user25686;;0.0;0.0;0.20964360587002095;0.0;0.0
user25687;0.0;4.0;11.764705882352938;10.0;0.0;0.0
user25688;;1.7543859649122806;0.0;0.234192037470726;0.5772005772005772;0.954653937947494
user25689;;0.0;2.631578947368421;0.0;2.083333333333333;7.142857142857142
user25690;;0.3076923076923077;0.0;0.0;0.0;0.0
user25691;0.0;0.0;0.0;0.0;0.0;0.0
user25692;;0.0;2.3255813953488373;0.0;0.0;0.0
user25693;;0.0;0.0;0.0;0.0;1.5921616656460504
user25694;;;;0.6493506493506493;0.14144271570014144;0.4294149221685454
user25695;;0.0;1.5625;2.1021021021021022;0.0;2.0
user25696;;0.0;2.564102564102564;0.2267573696145125;0.1457725947521866;0.0
user25697;;0.0;0.1240694789081886;;;
user25698;;0.0;0.0;0.0;0.0;0.23059185242121444
user25699;;0.0;0.0;0.3289473684210526;0.06756756756756757;0.0
user25700;;0.0;0.6030150753768844;0.2702702702702703;0.0;0.0
user25701;;0.0;0.0;0.16090104585679807;0.0;
user25702;0.0;0.0;0.0;;;
user25703;;;0.16;0.234192037470726;1.1560693641618496;0.6172839506172839
user25704;0.2320185614849188;0.0;0.5050505050505051;0.3389830508474576;0.0;0.0
user25705;;0.0;0.9615384615384616;0.0;1.0869565217391304;2.9411764705882346
user25706;;5.357142857142857;0.0;0.0;;
user25707;;0.0;0.4920049200492005;0.4750593824228029;0.0;3.125
user25708;0.0;0.0;25.0;33.33333333333333;0.0;0.0
user25709;;0.0;0.0;4.0;0.0;11.111111111111109
user25710;;0.0;0.0;0.0;0.0;0.8474576271186439
user25711;1.639344262295082;3.571428571428571;0.0;7.6923076923076925;0.0;0.0
user25712;;0.04757373929590866;0.0;0.0;0.0;
user25713;;0.0;0.11037527593818984;0.0;0.0;
user25714;;0.0;0.0;0.0;0.8403361344537815;0.18281535648994515
user25715;;;3.4482758620689653;0.0;0.0;0.0
user25716;0.7905138339920948;0.2805049088359046;0.0;0.0;;
user25717;;0.0;0.0;0.0;0.3917727717923604;0.33783783783783783
user25718;;0.0;0.0;0.0;0.0;0.1310615989515072
user25719;;0.0;0.0;0.7633587786259541;0.0;0.0
user25720;;0.0;0.0;;0.9345794392523364;0.15822784810126586
user25721;0.0;0.0;0.0;0.0;;
user25722;;0.0;0.0;0.1401541695865452;0.06079027355623101;0.0
user25723;0.0;0.2136752136752137;0.0;;0.0;
user25724;;0.0;0.0;0.5424954792043399;0.07017543859649122;0.1812415043044857
user25725;;0.0;0.17889087656529518;0.8264462809917356;0.0;0.0
user25726;;0.0;0.0;0.0;0.0;0.13831258644536654
user25727;0.0;0.0;3.0;0.0;0.0;0.0
user25728;;0.0;0.3194888178913738;0.0;;
user25729;0.0;0.18099547511312214;0.19011406844106465;0.0;0.0;0.0
user25730;;0.0;0.4098360655737705;0.0;;
user25731;;3.125;0.0;1.7582417582417582;1.1813349084465443;2.5768535262206154
user25732;0.0;0.0;1.7857142857142856;0.0;0.0;
